date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:10:59	46000/46000	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:10:03%20GMT	https://geoula-kids.fr/jeux-sefer-bamidbar/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/jeux-sefer-bamidbar/index.html	(from https://geoula-kids.fr/)
02:10:59	58633/58633	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:10:03%20GMT	https://geoula-kids.fr/jeux-sefer-devarim/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/jeux-sefer-devarim/index.html	(from https://geoula-kids.fr/)
02:11:54	60955/60955	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:10:59%20GMT	https://geoula-kids.fr/feuillets-hebdomadaires/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/feuillets-hebdomadaires/index.html	(from https://geoula-kids.fr/)
02:11:55	68351/68351	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:11:00%20GMT	https://geoula-kids.fr/sefer-berechit-2/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/sefer-berechit-2/index.html	(from https://geoula-kids.fr/)
02:11:55	65748/65748	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:11:00%20GMT	https://geoula-kids.fr/sefer-chemot-2/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/sefer-chemot-2/index.html	(from https://geoula-kids.fr/)
02:11:56	64095/64095	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:11:00%20GMT	https://geoula-kids.fr/sefer-vayikra-4/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/sefer-vayikra-4/index.html	(from https://geoula-kids.fr/)
02:12:45	46063/46063	---M-Z	200	added ('OK')	text/html	etag:%222611-6310bb8305403;63106f70f4773	https://geoula-kids.fr/le-baal-chem-tov/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/le-baal-chem-tov/index.html	(from https://geoula-kids.fr/)
02:12:51	64052/64052	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:11:55%20GMT	https://geoula-kids.fr/sefer-bamidbar/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/sefer-bamidbar/index.html	(from https://geoula-kids.fr/)
02:12:52	65779/65779	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:11:56%20GMT	https://geoula-kids.fr/sefer-devarim-2/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/sefer-devarim-2/index.html	(from https://geoula-kids.fr/)
02:12:53	67468/67468	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:11:57%20GMT	https://geoula-kids.fr/les-histoires-de-more-yoni/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/les-histoires-de-more-yoni/index.html	(from https://geoula-kids.fr/)
02:13:42	46025/46025	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:12:45%20GMT	https://geoula-kids.fr/le-maguid-de-mezeritch/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/le-maguid-de-mezeritch/index.html	(from https://geoula-kids.fr/)
02:13:48	46003/46003	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:12:52%20GMT	https://geoula-kids.fr/le-noam-elimeleh/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/le-noam-elimeleh/index.html	(from https://geoula-kids.fr/)
02:13:49	46020/46020	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:12:53%20GMT	https://geoula-kids.fr/rabbi-zoucha-de-anipoly/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/rabbi-zoucha-de-anipoly/index.html	(from https://geoula-kids.fr/)
02:13:50	45996/45996	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:12:54%20GMT	https://geoula-kids.fr/rabbi-yaacov-yossef/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/rabbi-yaacov-yossef/index.html	(from https://geoula-kids.fr/)
02:13:51	83752/83752	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:13:49%20GMT	https://geoula-kids.fr/learn-kiff-by-geoula-kids/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/learn-kiff-by-geoula-kids/index.html	(from https://geoula-kids.fr/)
02:13:51	63696/63696	---M-Z	200	added ('OK')	text/html	etag:%222f7c-6310bb35788e3;63106f70f4773	https://geoula-kids.fr/activites-by-geoula-kids/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/activites-by-geoula-kids/index.html	(from https://geoula-kids.fr/)
02:13:52	45901/45901	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:13:49%20GMT	https://geoula-kids.fr/fetes-by-geoula-kids/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/fetes-by-geoula-kids/index.html	(from https://geoula-kids.fr/)
02:13:52	684962/684962	---M--	200	added ('OK')	image/jpeg	etag:%22a73a2-61c1d545fcd40%22	https://geoula-kids.fr/wp-content/uploads/2024/06/FD-acceuil.jpg	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/2024/06/FD-acceuil.jpg	(from https://geoula-kids.fr/wp-content/uploads/elementor/css/post-103.css?ver=1740495900)
02:13:52	52185/52185	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Mar%202025%2001:13:51%20GMT	https://geoula-kids.fr/mon-compte/	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/mon-compte/index.html	(from https://geoula-kids.fr/)
02:13:52	99440/99440	---M--	200	added ('OK')	font/woff2	etag:%2218470-631043dc61d57%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.36.0	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.woff2	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
02:13:52	224340/224340	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2236c54-631043dc60db7-gzip%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.36.0	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.eot	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
02:13:52	122324/122324	---M--	200	added ('OK')	application/font-woff	etag:%221ddd4-631043dc61d57%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.36.0	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.woff	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
02:13:52	224180/224180	---M--	200	added ('OK')	application/font-sfnt	etag:%2236bb4-631043dc60db7%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.36.0	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.ttf	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
02:13:53	340251/340251	---MCZ	200	added ('OK')	image/svg+xml	etag:%225311b-631043dc60db7-gzip%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.36.0	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsfcca.svg	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
02:13:53	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-631043dc66b77-gzip%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
02:13:53	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-631043dc66b77-gzip%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
02:13:53	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2213ecc-631043dc67b17%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
02:13:54	97804/97804	---M--	200	added ('OK')	application/font-woff	etag:%2217e0c-631043dc67b17%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
02:13:54	151368/151368	---M--	200	added ('OK')	application/font-sfnt	etag:%2224f48-631043dc67b17%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
02:13:54	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b6ea7-631043dc67b17-gzip%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
02:13:55	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-631043dc68ab7-gzip%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
02:13:55	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-631043dc68ab7-gzip%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
02:13:55	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-631043dc6a9f7%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
02:13:55	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-631043dc6a9f7%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
02:13:55	202744/202744	---M--	200	added ('OK')	application/font-sfnt	etag:%22317f8-631043dc6a9f7%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
02:13:56	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e05cf-631043dc69a57-gzip%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
02:13:56	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-631043dc67b17-gzip%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1012)
02:13:56	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-631043dc67b17-gzip%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1012)
02:13:56	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-631043dc68ab7%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1012)
02:13:57	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-631043dc68ab7%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1012)
02:13:57	33736/33736	---M--	200	added ('OK')	application/font-sfnt	etag:%2283c8-631043dc68ab7%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1012)
02:13:57	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-631043dc68ab7-gzip%22	https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://geoula-kids.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.7.1012)
02:13:58	39456/39456	---M--	200	added ('OK')	font/woff2	etag:%229a20-6308b8b91d4dc%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:13:58	24576/24576	---M--	200	added ('OK')	font/woff2	etag:%226000-6308b8b9280bc%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:13:58	4468/4468	---M--	200	added ('OK')	font/woff2	etag:%221174-6308b8b962a3e%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:13:58	18800/18800	---M--	200	added ('OK')	font/woff2	etag:%224970-6308b8b96d61e%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:13:58	44336/44336	---M--	200	added ('OK')	font/woff2	etag:%22ad30-6308b8b9781fe%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:13:59	22288/22288	---M--	200	added ('OK')	font/woff2	etag:%225710-6308b8b9b3b20%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:13:59	13888/13888	---M--	200	added ('OK')	font/woff2	etag:%223640-6308b8b9bd761%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:13:59	28536/28536	---M--	200	added ('OK')	font/woff2	etag:%226f78-6308b8b9fa023%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:13:59	44192/44192	---M--	200	added ('OK')	font/woff2	etag:%22aca0-6308b8ba05ba3%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:14:00	35568/35568	---M--	200	added ('OK')	font/woff2	etag:%228af0-6308b8c397f10%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:14:00	22796/22796	---M--	200	added ('OK')	font/woff2	etag:%22590c-6308b8c3a1b50%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:14:00	4340/4340	---M--	200	added ('OK')	font/woff2	etag:%2210f4-6308b8c3dc4d2%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:14:00	17628/17628	---M--	200	added ('OK')	font/woff2	etag:%2244dc-6308b8c3e70b3%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:14:01	40572/40572	---M--	200	added ('OK')	font/woff2	etag:%229e7c-6308b8c3f2c33%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:14:01	20408/20408	---M--	200	added ('OK')	font/woff2	etag:%224fb8-6308b8c42f4f5%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:14:01	13004/13004	---M--	200	added ('OK')	font/woff2	etag:%2232cc-6308b8c439135%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:14:01	26428/26428	---M--	200	added ('OK')	font/woff2	etag:%22673c-6308b8c474a57%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:14:02	40128/40128	---M--	200	added ('OK')	font/woff2	etag:%229cc0-6308b8c47f637%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742225772)
02:14:02	32284/32284	---M--	200	added ('OK')	font/woff2	etag:%227e1c-6308b8cbf0ad3%22	https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	C:/Users/yaaco/Downloads/site%20yoni/geoula-kids.fr/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	(from https://geoula-kids.fr/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1742225781)
